 00264.0                                        	 45.50888           
 00264.1                                        	 45.53859           
 00264.2                                        	 45.57573           
 00264.3                                        	 45.61289           
 00264.4                                        	 45.65007           
 00264.5                                        	 45.67982           
 00264.6                                        	 45.70957           
 00264.7                                        	 45.73934           
 00264.8                                        	 45.76912           
 00264.9                                        	 45.80635           
 00265.0                                        	 45.83615           
 00265.1                                        	 45.86595           
 00265.2                                        	 45.90322           
 00265.3                                        	 45.93305           
 00265.4                                        	 45.97034           
 00265.5                                        	 46.00765           
 00265.6                                        	 46.04498           
 00265.7                                        	 46.08231           
 00265.8                                        	 46.11966           
 00265.9                                        	 46.15703           
 00266.0                                        	 46.19441           
 00266.1                                        	 46.22432           
 00266.2                                        	 46.26173           
 00266.3                                        	 46.29166           
 00266.4                                        	 46.32160           
 00266.5                                        	 46.35156           
 00266.6                                        	 46.38901           
 00266.7                                        	 46.41898           
 00266.8                                        	 46.45646           
 00266.9                                        	 46.49395           
 00267.0                                        	 46.53146           
 00267.1                                        	 46.56898           
 00267.2                                        	 46.59900           
 00267.3                                        	 46.63655           
 00267.4                                        	 46.68162           
 00267.5                                        	 46.71920           
 00267.6                                        	 46.75679           
 00267.7                                        	 46.79439           
 00267.8                                        	 46.82449           
 00267.9                                        	 46.86212           
 00268.0                                        	 46.89223           
 00268.1                                        	 46.92989           
 00268.2                                        	 46.96002           
 00268.3                                        	 46.99770           
 00268.4                                        	 47.02786           
 00268.5                                        	 47.06556           
 00268.6                                        	 47.10328           
 00268.7                                        	 47.14101           
 00268.8                                        	 47.17121           
 00268.9                                        	 47.21652           
 00269.0                                        	 47.25430           
 00269.1                                        	 47.29209           
 00269.2                                        	 47.32989           
 00269.3                                        	 47.36771           
 00269.4                                        	 47.40554           
 00269.5                                        	 47.44339           
 00269.6                                        	 47.47367           
 00269.7                                        	 47.51155           
 00269.8                                        	 47.54185           
 00269.9                                        	 47.57217           
 00270.0                                        	 47.61008           
 00270.1                                        	 47.64800           
 00270.2                                        	 47.68593           
 00270.3                                        	 47.72388           
 00270.4                                        	 47.76185           
 00270.5                                        	 47.79982           
 00270.6                                        	 47.84542           
 00270.7                                        	 47.88342           
 00270.8                                        	 47.92905           
 00270.9                                        	 47.96709           
 00271.0                                        	 47.99753           
 00271.1                                        	 48.04321           
 00271.2                                        	 48.07367           
 00271.3                                        	 48.10415           
 00271.4                                        	 48.13463           
 00271.5                                        	 48.17275           
 00271.6                                        	 48.21850           
 00271.7                                        	 48.24902           
 00271.8                                        	 48.28717           
 00271.9                                        	 48.32534           
 00272.0                                        	 48.37117           
 00272.1                                        	 48.40173           
 00272.2                                        	 48.44758           
 00272.3                                        	 48.48581           
 00272.4                                        	 48.52406           
 00272.5                                        	 48.56997           
 00272.6                                        	 48.60059           
 00272.7                                        	 48.64653           
 00272.8                                        	 48.67717           
 00272.9                                        	 48.71548           
 00273.0                                        	 48.74614           
 00273.1                                        	 48.77681           
 00273.2                                        	 48.81516           
 00273.3                                        	 48.85352           
 00273.4                                        	 48.89190           
 00273.5                                        	 48.93030           
 00273.6                                        	 48.97638           
 00273.7                                        	 49.00712           
 00273.8                                        	 49.04555           
 00273.9                                        	 49.09169           
 00274.0                                        	 49.13016           
 00274.1                                        	 49.17633           
 00274.2                                        	 49.21482           
 00274.3                                        	 49.25333           
 00274.4                                        	 49.29186           
 00274.5                                        	 49.33039           
 00274.6                                        	 49.36123           
 00274.7                                        	 49.39979           
 00274.8                                        	 49.43065           
 00274.9                                        	 49.46924           
 00275.0                                        	 49.50784           
 00275.1                                        	 49.54645           
 00275.2                                        	 49.58508           
 00275.3                                        	 49.62373           
 00275.4                                        	 49.66238           
 00275.5                                        	 49.70879           
 00275.6                                        	 49.74747           
 00275.7                                        	 49.78618           
 00275.8                                        	 49.82489           
 00275.9                                        	 49.86362           
 00276.0                                        	 49.90236           
 00276.1                                        	 49.94112           
 00276.2                                        	 49.97213           
 00276.3                                        	 50.01091           
 00276.4                                        	 50.04195           
 00276.5                                        	 50.08076           
 00276.6                                        	 50.11958           
 00276.7                                        	 50.15064           
 00276.8                                        	 50.18949           
 00276.9                                        	 50.23612           
 00277.0                                        	 50.27500           
 00277.1                                        	 50.31389           
 00277.2                                        	 50.36057           
 00277.3                                        	 50.39949           
 00277.4                                        	 50.44622           
 00277.5                                        	 50.48517           
 00277.6                                        	 50.52413           
 00277.7                                        	 50.56311           
 00277.8                                        	 50.60211           
 00277.9                                        	 50.63331           
 00278.0                                        	 50.66452           
 00278.1                                        	 50.70355           
 00278.2                                        	 50.75041           
 00278.3                                        	 50.78165           
 00278.4                                        	 50.82072           
 00278.5                                        	 50.85981           
 00278.6                                        	 50.90673           
 00278.7                                        	 50.95367           
 00278.8                                        	 50.98497           
 00278.9                                        	 51.03194           
 00279.0                                        	 51.07110           
 00279.1                                        	 51.11028           
 00279.2                                        	 51.14946           
 00279.3                                        	 51.18866           
 00279.4                                        	 51.22788           
 00279.5                                        	 51.26711           
 00279.6                                        	 51.30635           
 00279.7                                        	 51.33775           
 00279.8                                        	 51.36917           
 00279.9                                        	 51.41630           
 00280.0                                        	 51.44774           
 00280.1                                        	 51.48704           
 00280.2                                        	 51.53423           
 00280.3                                        	 51.57357           
 00280.4                                        	 51.62079           
 00280.5                                        	 51.66016           
 00280.6                                        	 51.70741           
 00280.7                                        	 51.74681           
 00280.8                                        	 51.79411           
 00280.9                                        	 51.83354           
 00281.0                                        	 51.87298           
 00281.1                                        	 51.91243           
 00281.2                                        	 51.94401           
 00281.3                                        	 51.98349           
 00281.4                                        	 52.01508           
